dp,url,cat,title,BN_status
B07G4K3NL5,https://www.amazon.com/dp/B07G4K3NL5/?aod=1,,Amazon.com: NOW Foods - Arginine 500mg & Citrulline 250mg Amino Acids - 240 Vegetable Capsule(s) : Health & Household,Not added (1)
0062560905,https://www.amazon.com/dp/0062560905/?aod=1,,"Grandpa's Great Escape: Walliams, David, Ross, Tony: 9780062560902: Amazon.com: Books",
2924859425,https://www.amazon.com/dp/2924859425/?aod=1,Books › Religion & Spirituality › Occult & Paranormal,Amazon.com: Traité Élémentaire de Science Occulte (French Edition): 9782924859421: Papus: Books,
0521567394,https://www.amazon.com/dp/0521567394/?aod=1,"Books › Health, Fitness & Dieting › Psychology & Counseling","Amazon.com: Arguing and Thinking: A Rhetorical Approach to Social Psychology (European Monographs in Social Psychology): 9780521567398: Billig, Michael: Books",
B078NHV559,https://www.amazon.com/dp/B078NHV559/?aod=1,,Amazon.com : Steak N Shake Original Chili With Beans 15 Oz (Pack of 2) : Grocery & Gourmet Food,Not added (1)
B006POKL40,https://www.amazon.com/dp/B006POKL40/?aod=1,"Grocery & Gourmet Food › Pantry Staples › Herbs, Spices & Seasonings › Single Herbs & Spices › Anise Seeds","Amazon.com : Rani Star Anise Seeds, Whole Pods (Badian Khatai) Spice 1.25oz (35g) PET Jar ~ All Natural | Gluten Friendly | NON-GMO | Vegan | Indian Origin : Spices : Grocery & Gourmet Food",Not added (1)
B00JJHB04A,https://www.amazon.com/dp/B00JJHB04A/?aod=1,Home & Kitchen › Kitchen & Dining › Storage & Organization › Travel & To-Go Food Containers › Lunch Boxes,"Amazon.com: Signoraware New Classic Lunch Box with Bag Small, 550ml Mauve: Home & Kitchen",Not added (1)
B004ML9WKC,https://www.amazon.com/dp/B004ML9WKC/?aod=1,Video Games › PC › Games,Amazon.com: The Darkness II - PC : Everything Else,Added (1)
0061914797,https://www.amazon.com/dp/0061914797/?aod=1,Books › Comics & Graphic Novels › Graphic Novels,"Cyanide and Happiness (Cyanide & Happiness): Wilson, Kris, Melvin, Matt, Denbleyker, Rob, McElfatric, Dave: 9780061914799: Amazon.com: Books",
0345490304,https://www.amazon.com/dp/0345490304/?aod=1,,"Ghost of the Well of Souls (Well World): Chalker, Jack L. L.: 9780345490308: Amazon.com: Books",
B0012Z6QPA,https://www.amazon.com/dp/B0012Z6QPA/?aod=1,Grocery & Gourmet Food › Pantry Staples › Cooking & Baking › Pudding & Gelatin › Pudding Mixes,Amazon.com : Dr. Oetker Vanillin-Zucker - Pack of 10 : Sugar Substitute Products : Grocery & Gourmet Food,Not added (1)
B0BJYGKB3Q,https://www.amazon.com/dp/B0BJYGKB3Q/?aod=1,,"Beer, Bait & Barbecue: The Secret and True Origin of Vampires upon the Earth: Combs, Terry: 9798359824170: Amazon.com: Books",
B07B69CNDG,https://www.amazon.com/dp/B07B69CNDG/?aod=1,Tools & Home Improvement › Power & Hand Tools › Hand Tools › Screwdrivers & Nut Drivers › Nut Drivers,"Amazon.com: NEIKO 10190A Magnetic Nut Driver Set, 6 Piece Impact Nut Driver Set, SAE, 1/4” to 9/16”, 2-9/16” Long Nut Driver Bit Set for Impact Drill, Cr-V : Everything Else",
B008T43WSG,https://www.amazon.com/dp/B008T43WSG/?aod=1,,Amazon.com: CSCASEBK case for headset : Electronics,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B00F587UXM,https://www.amazon.com/dp/B00F587UXM/?aod=1,Grocery & Gourmet Food › Beverages › Tea › Black,"Amazon.com : Celestial Seasonings: Sweet Harvest Pumpkin, Black Tea (Pack of 3) : Grocery & Gourmet Food",No button (0)
147980620X,https://www.amazon.com/dp/147980620X/?aod=1,,"Amazon.com: Culture Jamming: Activism and the Art of Cultural Resistance: 9781479806201: DeLaure, Marilyn, Fink, Moritz, Dery, Mark: Books",Not added (10)
B00MWI4KKE,https://www.amazon.com/dp/B00MWI4KKE/?aod=1,Cell Phones & Accessories › Wireless Trade-In,"Amazon.com: Motorola Moto X (2nd generation) XT1097 GSM Unlocked Cellphone, 16GB, Black Soft Touch : Cell Phones & Accessories",Not added (1)
1544771118,https://www.amazon.com/dp/1544771118/?aod=1,Books › Literature & Fiction › Genre Fiction,"Grim Fairy Tales by Nicke, Adam",
0754651401,https://www.amazon.com/dp/0754651401/?aod=1,"Books › New, Used & Rental Textbooks › Humanities","Amazon.com: Islamophobia: 9780754651406: Allen, Chris: Books",
1982002891,https://www.amazon.com/dp/1982002891/?aod=1,Books › Biographies & Memoirs › Memoirs,"Behind Closed Doors: My Darkest Days: Kasper, Kelly M: 9781982002893: Amazon.com: Books",
1620557177,https://www.amazon.com/dp/1620557177/?aod=1,Books › Religion & Spirituality › Occult & Paranormal,"Introduction to Magic, Volume II: The Path of Initiatic Wisdom: Evola, Julius, UR Group, The, Godwin, Joscelyn, Hakl, Hans Thomas: 9781620557174: Amazon.com: Books",
0998468215,https://www.amazon.com/dp/0998468215/?aod=1,Books › Christian Books & Bibles › Christian Living,"Life After Lust: Stories & Strategies for Sex & Pornography Addiction Recovery: Benedict, Forest, Adamson, Shane: 9780998468211: Amazon.com: Books",Not added (2)
1926778731,https://www.amazon.com/dp/1926778731/?aod=1,,"Devil Survivor: Official Material Collection: Atlus, Yasuda, Suzuhito: 9781926778730: Amazon.com: Books",Added (3)
B07JQX6TGK,https://www.amazon.com/dp/B07JQX6TGK/?aod=1,Electronics › Computers & Accessories › Computer Accessories & Peripherals › Hard Drive Accessories › Hard Drive Bags & Cases,"Amazon.com: iMBAPrice® Zipo (Pack of 2) 3.5"" Stackable Hard Drive Protector Case - HDD Storage Box 5 Colors (Grey/Yellow/Green/Black/Blue) Total of 10 : Electronics",No button (0)
1943393125,https://www.amazon.com/dp/1943393125/?aod=1,Books › Christian Books & Bibles › Catholicism,"The Pope Meets the Ayatollah: An Introduction to Shi'a Islam: Al-Hakeem, Hassan, Moughania, Jalal, Al-Khabbaz, Muneer: 9781943393121: Amazon.com: Books",
1950184072,https://www.amazon.com/dp/1950184072/?aod=1,"Books › Mystery, Thriller & Suspense › Mystery","Amazon.com: Fae's Anatomy (Washington Medical: Vampire Ward): 9781950184071: Klasky, Mindy: Books",
B00AR1VTYI,https://www.amazon.com/dp/B00AR1VTYI/?aod=1,"Arts, Crafts & Sewing › Scrapbooking & Stamping › Scrapbooking Embellishments › Embellishments","Amazon.com: Acid Rain: Definitive Chicago Acid House / Various: Arts, Crafts & Sewing",No button (0)
2902487126,https://www.amazon.com/dp/2902487126/?aod=1,Books › Comics & Graphic Novels › Manga,Tales of Demons and Gods - T9: TODAG - T9: MAD SNAIL: 9782902487127: Amazon.com: Books,Not added (2)
0820354759,https://www.amazon.com/dp/0820354759/?aod=1,,"Medical Bondage: Race, Gender, and the Origins of American Gynecology: Cooper Owens, Deirdre: 9780820354750: Amazon.com: Books",Not added (16)
B07P57XCPP,https://www.amazon.com/dp/B07P57XCPP/?aod=1,"Cell Phones & Accessories › Accessories › Maintenance, Upkeep & Repairs › Screen Protectors","Amazon.com: Bruni Screen Protector Compatible with Alcatel 3T 10 2019 Protector Film, Crystal Clear Protective Film (2X) : Cell Phones & Accessories",Not added (1)
1948235552,https://www.amazon.com/dp/1948235552/?aod=1,Books › Literature & Fiction › Short Stories & Anthologies,"Pulp Modern: Volume Two, Issue Three: Ward, Cynthia, Bracken, Michael, Dade, Thomas, McGinley, Chris, Rutherford, Scotch, Prentice, J.A., Rogers, Stephen D., Lane, Doug, Cizak, Alec, Krauss, Richard: 9781948235556: Amazon.com: Books",
B016NJM1RQ,https://www.amazon.com/dp/B016NJM1RQ/?aod=1,,Amazon.com: TWINBIRD Handy Iron & Steamer Gold SA – 4088g : Everything Else,
1788161025,https://www.amazon.com/dp/1788161025/?aod=1,,Ritual: 9781788161022: Amazon.com: Books,
B01FIYLBMI,https://www.amazon.com/dp/B01FIYLBMI/?aod=1,"Books › Children's Books › Fairy Tales, Folk Tales & Myths","Dragons Beware! (The Chronicles of Claudette): Aguirre, Jorge, Rosado, Rafael: 9781596438781: Amazon.com: Books",
1788293827,https://www.amazon.com/dp/1788293827/?aod=1,Books › Computers & Technology › Web Development & Design,"Mastering JavaFX 10: Build advanced and visually stunning Java applications: Grinev, Sergey: 9781788293822: Amazon.com: Books",
1471404927,https://www.amazon.com/dp/1471404927/?aod=1,Books › Teen & Young Adult › Science Fiction & Fantasy,"Amazon.com: When I Was Me: 9781471404924: Freeman, Hilary: Books",
1405240865,https://www.amazon.com/dp/1405240865/?aod=1,Books › Children's Books › Growing Up & Facts of Life,Switched (My Sister the Vampire): mercer-sienna: 9781405240864: Amazon.com: Books,
B0822S33LG,https://www.amazon.com/dp/B0822S33LG/?aod=1,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,"Amazon.com: Electrolyte Powder | Six Star Ultimate Hydration Powder | Replenish Electrolytes | Post Workout Recovery Drink | Electrolyte Supplement Hydration Powder | Sports Nutrition, Watermelon (50 Servings) : Health & Household",No button (0)
B00008WXS8,https://www.amazon.com/dp/B00008WXS8/?aod=1,Home & Kitchen › Kitchen & Dining › Kitchen Utensils & Gadgets › Salt & Pepper › Pepper Mills,"Amazon.com: Peugeot 0870430 Paris Classic 12 Inch Pepper Mill, Natural: Home & Kitchen",
0399173226,https://www.amazon.com/dp/0399173226/?aod=1,,"The Magic of Believing: The Classic Guide to the Miracle Power of Your Mind (Tarcher Success Classics): Bristol, Claude: 2015399173226: Amazon.com: Books",
1787585182,https://www.amazon.com/dp/1787585182/?aod=1,,"Your Turn to Suffer (Fiction Without Frontiers): Waggoner, Tim: 9781787585188: Amazon.com: Books",
1491035587,https://www.amazon.com/dp/1491035587/?aod=1,,"The Omen of the Crow (Tess Kinkaid): Randazzo, Jude: 9781491035580: Amazon.com: Books",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
0671041282,https://www.amazon.com/dp/0671041282/?aod=1,,"Power Money Fame Sex: A User's Guide: Rubin, Gretchen: 9780671041281: Amazon.com: Books",
1302920405,https://www.amazon.com/dp/1302920405/?aod=1,Books › Comics & Graphic Novels › Graphic Novels,"Amazon.com: CAPTAIN AMERICA BY TA-NEHISI COATES VOL. 4: ALL DIE YOUNG: 9781302920401: Coates, Ta-Nehisi: Books",No button (0)
0441006779,https://www.amazon.com/dp/0441006779/?aod=1,Books › Literature & Fiction › Action & Adventure,"Amazon.com: Millennium (Ace Science Fiction): 9780441006779: Varley, John: Books",
B001VBK48K,https://www.amazon.com/dp/B001VBK48K/?aod=1,,Amazon.com : walimex FT-8051 260cm Light Stand : Electronics,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
1076012787,https://www.amazon.com/dp/1076012787/?aod=1,Books › Literature & Fiction › Genre Fiction,"Hard to Find (Hell Hounds Harem): Michaels, Briana: 9781076012784: Amazon.com: Books",
B000PGDY6Q,https://www.amazon.com/dp/B000PGDY6Q/?aod=1,CDs & Vinyl › Pop › Dance Pop,Madonna - Erotica - Amazon.com Music,Not added (2)
B000ROAPTA,https://www.amazon.com/dp/B000ROAPTA/?aod=1,,"Amazon.com: Red Sun : Charles Bronson, Toshiro Mifune, Ursula Andress, Alain Delon, Terence Young: Movies & TV",No button (0)
B009SMYF5M,https://www.amazon.com/dp/B009SMYF5M/?aod=1,,Amazon.com: Trojan Ecstasy Ultra Ribb Size 3ct Trojan Ecstasy Ultra Ribbed 3ct : Health & Household,Not added (1)
2809495289,https://www.amazon.com/dp/2809495289/?aod=1,,"Ghost Rider T02: Aux coeurs des ténèbres (II): Frigeri, Juan, Boschi, Roland, Brisson, Ed: 9782809495287: Amazon.com: Books",
1542092086,https://www.amazon.com/dp/1542092086/?aod=1,Books › Children's Books › Growing Up & Facts of Life,"It's Halloween, Little Monster: Ketteman, Helen, Leick, Bonnie: 9781542092081: Amazon.com: Books",
B07C8PPSVZ,https://www.amazon.com/dp/B07C8PPSVZ/?aod=1,Tools & Home Improvement › Electrical › Wall Plates & Accessories › Wall Plates,"Knightsbridge CU4000 Curved Edge 10 A 3 Gang 2 Way Switch, White - - Amazon.com",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
1683839404,https://www.amazon.com/dp/1683839404/?aod=1,Books › Children's Books › Science Fiction & Fantasy,"Harry Potter: Christmas at Hogwarts: Magical Movie Moments (Movie Scrapbooks): Revenson, Jody: 9781683839408: Amazon.com: Books",
1978388926,https://www.amazon.com/dp/1978388926/?aod=1,Books › Romance › Contemporary,"Dirty Rich One Night Stand: Jones, Lisa Renee: 9781978388925: Amazon.com: Books",
B001FSJEYE,https://www.amazon.com/dp/B001FSJEYE/?aod=1,Grocery & Gourmet Food › Pantry Staples › Pasta & Noodles › Pasta,Amazon.com : De Cecco pasta orecchiette 500g (pack of 5) : Grocery & Gourmet Food,No button (0)
2820335225,https://www.amazon.com/dp/2820335225/?aod=1,Books › Comics & Graphic Novels › Manga,"Amazon.com: We Never Learn T03: 9782820335227: Tsutsui, Taichi: Books",
B08BKJCM3L,https://www.amazon.com/dp/B08BKJCM3L/?aod=1,Office Products › Office Electronics,"Amazon.com: Cosmo COPY STAND, Mini 100, to Digitize Pictures, Documents, Checks (for Deposit), Jewelries and Collectibles with Your Smartphone, Made in The USA : Office Products",No button (0)
B089GFW8GD,https://www.amazon.com/dp/B089GFW8GD/?aod=1,,"Amazon.com: Römer Wellness Compact Mirror, Stainless Steel : Beauty & Personal Care",No button (0)
B07WLMQ6KZ,https://www.amazon.com/dp/B07WLMQ6KZ/?aod=1,Movies & TV › Featured Categories › Blu-ray,"Amazon.com: Angel Heart : Mickey Rourke, Robert De Niro, Lisa Bonet, Charlotte Rampling, Stocker Fontelieu, Brownie McGhee, Michael Higgins, Elizabeth Whitcraft, Eliott Keener, Charles Gordone, Dann Florek, Kathleen Wilhoite, Alan Parker: Movies & TV",Not added (4)
B07Y5GWJK7,https://www.amazon.com/dp/B07Y5GWJK7/?aod=1,,Amazon.com: Light Up Anal Plug - Medium,No button (0)
B0000224PN,https://www.amazon.com/dp/B0000224PN/?aod=1,Tools & Home Improvement › Power & Hand Tools › Power Tools › Nailers & Staplers › Staplers › Construction Staplers,"BOSTITCH Flooring Stapler, Pneumatic, 1-1/2-Inch to 2-Inch (MIIIFS) - Power Construction Staplers - Amazon.com",Not added (1)
236188061X,https://www.amazon.com/dp/236188061X/?aod=1,Books › Religion & Spirituality › New Age & Spirituality,"L'Oracle des Déesses: Virtue, Doreen, Anfossi, Suzanne, Lamontagne, Lou: 9782361880613: Amazon.com: Books",Added (4)
B009NPLGOW,https://www.amazon.com/dp/B009NPLGOW/?aod=1,Automotive › Tires & Wheels › Accessories & Parts › Snow Chains › Car,"Amazon.com: KÖNIG CK-7 097 - Snow Chains, 2 Pieces : Automotive",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
1455597295,https://www.amazon.com/dp/1455597295/?aod=1,Books › Literature & Fiction › Genre Fiction,"As the Devil Dares: Harrington, Anna: 9781455597291: Amazon.com: Books",
1529337046,https://www.amazon.com/dp/1529337046/?aod=1,Books › Business & Money › Business Culture,"Teams Unleashed: How to Release... by Sandahl, Phillip",
0359920691,https://www.amazon.com/dp/0359920691/?aod=1,,"Amazon.com: Break Every Chain: 9780359920693: Hardaway, Andréa: Books",
0996154507,https://www.amazon.com/dp/0996154507/?aod=1,,"Back To Us: Book 1: Roman, Teresa: 9780996154505: Amazon.com: Books",
0008467706,https://www.amazon.com/dp/0008467706/?aod=1,,"Sisters of Shadow (Sisters of Shadow, Book 1) (Sisters of Shadow): 9780008467708: Amazon.com: Books",
B003I39Q8I,https://www.amazon.com/dp/B003I39Q8I/?aod=1,Beauty & Personal Care › Makeup › Lips › Lipstick,Amazon.com : NYX PROFESSIONAL MAKEUP Extra Creamy Round Lipstick - B52 (Soft Mauve-Pink) : Beauty & Personal Care,Not added (1)
0953783960,https://www.amazon.com/dp/0953783960/?aod=1,Books › Humor & Entertainment › Pop Culture,"Vietnam Zippos: American Soldiers' Engravings and Stories (1965-1973): Buchanan, Sherry: 9780953783960: Amazon.com: Books",Not added (4)
B0159CTA7M,https://www.amazon.com/dp/B0159CTA7M/?aod=1,Baby Products › Baby Care › Grooming › Grooming & Healthcare Kits,Amazon.com: Event Travel Bag – 1 Pack : Baby,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B005J3HM7C,https://www.amazon.com/dp/B005J3HM7C/?aod=1,Stores › Food Service › Packaged Food & Snacks › Snacks › Mints,"Amazon.com: Mentos Rainbow Display mit 40 Rollen, 1er Pack (1 x 1.5 kg)",Not added (1)
B08P2DMBJG,https://www.amazon.com/dp/B08P2DMBJG/?aod=1,,"Amazon.com: Samsung Galaxy S21 Case, LED Wallet Cover - Black (US Version) : Cell Phones & Accessories",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
1841466042,https://www.amazon.com/dp/1841466042/?aod=1,,"Standard Grade Biology Practice Papers - Credit Level: Parsons, Richard, Parsons, Richard: 9781841466040: Amazon.com: Books",This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B07SQBCZ1F,https://www.amazon.com/dp/B07SQBCZ1F/?aod=1,"Health & Household › Vitamins, Minerals & Supplements › Collagen",Amazon.com: Forzagen Protein Powder for Women - Protein Shake With Collagen Powder for Women | High Protein Snacks And Collagen Supplement | Folic Acid | Hyaluronic Acid | Folic Acid | MCT oil | Collagen Peptides : Health & Household,Not added (1)
1974700526,https://www.amazon.com/dp/1974700526/?aod=1,,"Amazon.com: Demon Slayer: Kimetsu no Yaiba, Vol. 1 (1): 9781974700523: Gotouge, Koyoharu: Books",
1632152126,https://www.amazon.com/dp/1632152126/?aod=1,Books › Comics & Graphic Novels › Graphic Novels,"Amazon.com: Sunstone Volume 1: 9781632152121: Sejic, Stjepan, Sejic, Stjepan: Books",Not added (11)
0743266110,https://www.amazon.com/dp/0743266110/?aod=1,"Books › Mystery, Thriller & Suspense › Thrillers & Suspense","Conspirata: A Novel of Ancient Rome by Harris, Robert",
B07DGM7QBZ,https://www.amazon.com/dp/B07DGM7QBZ/?aod=1,Health & Household › Sexual Wellness › Safer Sex › Lubricants,"Amazon.com: Lube Life Water-Based Anal Lubricant, Personal Backdoor Lube for Men, Women and Couples, Non-Staining, 12 Fl Oz : Health & Household",Not added (1)
